TestDataID1,TestDataID2,TestDataID3,Depth,Iterations,LearningRate,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
7,17,27,5,300,0.1,1,0.133015336,FractionCSP3,LabuteASA,ATS0dv,Eads100,Kappa1,MinPartialCharge,HOMO,CT100,BalabanJ,MolWt
7,17,28,7,100,0.05,0.983609801,-1.17576456,ATS0dv,SpAbs_A,Chi0,LUMO,HOMO,Eads100,MaxAbsPartialCharge,Kappa1,NumRotatableBonds,MolWt
7,17,29,3,100,0.05,0.925299464,-0.205748958,HOMO,ATS0dv,TPSA,LUMO,MaxAbsPartialCharge,MolWt,CT100,MinPartialCharge,SpAbs_A,BalabanJ
7,18,19,5,100,0.1,0.999652765,-0.139404955,LogEE_A,HOMO,ATS0dv,BalabanJ,SpAbs_A,LUMO,FractionCSP3,MolWt,Eads100,MinPartialCharge
7,18,20,3,100,0.1,0.994505868,0.186763998,HOMO,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,TPSA,ATS0dv,Eads100,LUMO,CT100,MolWt
7,18,21,5,100,0.01,0.570429051,-8.667951358,ATS0dv,LUMO,HOMO,MolWt,FractionCSP3,LabuteASA,MinPartialCharge,Kappa1,LogEE_A,Eads100
7,18,22,5,100,0.05,0.969393774,-1.971430822,HOMO,ATS0dv,LogEE_A,MolWt,CT100,MinPartialCharge,SpAbs_A,LUMO,Eads100,HeavyAtomMolWt
7,18,23,3,300,0.01,0.780121448,-0.373367001,HOMO,ATS0dv,LUMO,MolWt,TPSA,Kappa1,Chi0,SpAbs_A,NumRotatableBonds,MaxAbsPartialCharge
7,18,24,3,300,0.1,0.999998667,0.637699127,HOMO,SpAbs_A,Kappa1,TPSA,CT100,HeavyAtomMolWt,MaxAbsPartialCharge,Eads100,LUMO,MinPartialCharge
7,18,25,3,200,0.01,0.661774877,-0.142022479,ATS0dv,HOMO,LUMO,MolWt,Kappa1,Chi0,LogEE_A,MaxAbsPartialCharge,SpAbs_A,FractionCSP3
7,18,26,7,300,0.1,1,-1.896577452,BalabanJ,ATS0dv,FractionCSP3,MolWt,LogEE_A,Eads100,HOMO,TPSA,MinPartialCharge,Kappa1
7,18,27,3,100,0.1,0.994672012,0.120456261,HOMO,LUMO,MolWt,ATS0dv,TPSA,Kappa1,CT100,MaxAbsPartialCharge,FractionCSP3,HeavyAtomMolWt
7,18,28,3,300,0.01,0.785464975,-0.56943296,HOMO,ATS0dv,LUMO,MolWt,Chi0,Kappa1,SpAbs_A,CT100,HeavyAtomMolWt,MaxAbsPartialCharge
7,18,29,7,100,0.05,0.984835412,-0.008468413,HOMO,ATS0dv,BalabanJ,FractionCSP3,MaxAbsPartialCharge,MinPartialCharge,LUMO,LogEE_A,HeavyAtomMolWt,Chi0
7,19,20,7,100,0.05,0.982570212,0.067478347,HOMO,LUMO,ATS0dv,Kappa1,MaxAbsPartialCharge,LabuteASA,NumRotatableBonds,MinPartialCharge,FractionCSP3,CT100
7,19,21,3,100,0.01,0.507443845,-1.792469409,ATS0dv,LUMO,HOMO,FractionCSP3,HeavyAtomMolWt,Chi0,MolWt,LabuteASA,MaxAbsPartialCharge,TPSA
7,19,22,3,300,0.1,0.999996814,0.061964,HOMO,Kappa1,LUMO,MolWt,TPSA,ATS0dv,CT100,FractionCSP3,MinPartialCharge,MaxAbsPartialCharge
7,19,23,7,300,0.05,0.999998485,-0.028254976,HOMO,LUMO,HeavyAtomMolWt,BalabanJ,FractionCSP3,CT100,MinPartialCharge,LabuteASA,MolWt,Chi0
7,19,24,3,300,0.1,0.999996143,0.631122698,HOMO,TPSA,MolWt,Kappa1,SpAbs_A,LUMO,CT100,MaxAbsPartialCharge,HeavyAtomMolWt,MinPartialCharge
7,19,25,3,100,0.01,0.465445262,-0.121035002,LUMO,ATS0dv,HOMO,SpAbs_A,MolWt,FractionCSP3,LabuteASA,Chi0,Kappa1,NumRotatableBonds
7,19,26,3,100,0.05,0.919505767,-0.047138639,HOMO,LUMO,MolWt,TPSA,ATS0dv,MinPartialCharge,Kappa1,NumRotatableBonds,MaxAbsPartialCharge,LogEE_A
7,19,27,3,300,0.1,0.999996499,-0.021428726,HOMO,LUMO,ATS0dv,Kappa1,CT100,MaxAbsPartialCharge,TPSA,FractionCSP3,HeavyAtomMolWt,MinPartialCharge
7,19,28,5,300,0.1,1,0.00116564,ATS0dv,MolWt,LogEE_A,HOMO,LUMO,FractionCSP3,BalabanJ,SpAbs_A,CT100,MinPartialCharge
7,19,29,3,100,0.01,0.469532983,-0.028512148,LUMO,HOMO,ATS0dv,SpAbs_A,NumRotatableBonds,Chi0,LabuteASA,MolWt,Kappa1,LogEE_A
7,20,21,7,100,0.05,0.985382109,0.145861131,HOMO,ATS0dv,FractionCSP3,LUMO,MolWt,HeavyAtomMolWt,Kappa1,MinPartialCharge,MaxAbsPartialCharge,TPSA
7,20,22,3,100,0.05,0.928837261,0.247514566,HOMO,NumRotatableBonds,ATS0dv,TPSA,MinPartialCharge,MaxAbsPartialCharge,Eads100,LUMO,CT100,MolWt
7,20,23,3,100,0.05,0.930786901,0.152190824,HOMO,NumRotatableBonds,MinPartialCharge,TPSA,ATS0dv,LUMO,MolWt,MaxAbsPartialCharge,CT100,BalabanJ
7,20,24,3,300,0.01,0.786429022,-0.053912333,HOMO,NumRotatableBonds,ATS0dv,MinPartialCharge,TPSA,LUMO,MaxAbsPartialCharge,CT100,Eads100,MolWt
7,20,25,3,100,0.05,0.929707009,0.048068982,HOMO,NumRotatableBonds,ATS0dv,LUMO,TPSA,MinPartialCharge,MaxAbsPartialCharge,MolWt,CT100,Kappa1
7,20,26,7,100,0.1,0.999891464,0.267034264,HOMO,Kappa1,ATS0dv,MaxAbsPartialCharge,LUMO,NumRotatableBonds,TPSA,MinPartialCharge,MolWt,FractionCSP3
7,20,27,7,100,0.05,0.984174935,-0.013408859,HOMO,Kappa1,ATS0dv,FractionCSP3,MaxAbsPartialCharge,HeavyAtomMolWt,MolWt,Chi0,NumRotatableBonds,LUMO
7,20,28,7,100,0.05,0.983280012,0.208634416,HOMO,ATS0dv,Kappa1,LUMO,Chi0,TPSA,CT100,MaxAbsPartialCharge,FractionCSP3,MinPartialCharge
7,20,29,3,300,0.01,0.80144208,0.045398729,HOMO,NumRotatableBonds,ATS0dv,LUMO,TPSA,MaxAbsPartialCharge,CT100,MinPartialCharge,Kappa1,MolWt
7,21,22,3,100,0.01,0.501478799,-79.12158111,ATS0dv,LUMO,HOMO,MolWt,Chi0,FractionCSP3,HeavyAtomMolWt,MinPartialCharge,MaxAbsPartialCharge,TPSA
7,21,23,3,100,0.01,0.502112398,-3.546183315,LUMO,ATS0dv,HOMO,MolWt,Chi0,FractionCSP3,MaxAbsPartialCharge,Kappa1,TPSA,MinPartialCharge
7,21,24,3,100,0.01,0.48209956,0.091149919,ATS0dv,LUMO,HOMO,LabuteASA,Chi0,MolWt,Kappa1,MaxAbsPartialCharge,SpAbs_A,HeavyAtomMolWt
7,21,25,3,100,0.01,0.497151597,-1.880845822,LUMO,ATS0dv,HOMO,FractionCSP3,TPSA,HeavyAtomMolWt,Chi0,MinPartialCharge,MaxAbsPartialCharge,MolWt
7,21,26,3,100,0.01,0.498803867,-60.41378779,ATS0dv,LUMO,HOMO,MaxAbsPartialCharge,MolWt,HeavyAtomMolWt,FractionCSP3,Chi0,MinPartialCharge,Kappa1
7,21,27,5,100,0.01,0.58157754,-0.560838741,ATS0dv,LUMO,HOMO,FractionCSP3,MolWt,LabuteASA,Kappa1,Eads100,HeavyAtomMolWt,MaxAbsPartialCharge
7,21,28,3,100,0.01,0.508249438,-4.960679539,ATS0dv,LUMO,HOMO,MolWt,Chi0,MaxAbsPartialCharge,MinPartialCharge,Kappa1,HeavyAtomMolWt,TPSA
7,21,29,3,100,0.01,0.503953102,-2.006505563,ATS0dv,LUMO,HOMO,MolWt,FractionCSP3,MaxAbsPartialCharge,TPSA,Chi0,LabuteASA,Kappa1
7,22,23,7,100,0.1,0.999855832,0.113887622,HOMO,BalabanJ,FractionCSP3,ATS0dv,Eads100,LogEE_A,TPSA,Kappa1,MolWt,MinPartialCharge
7,22,24,5,300,0.05,0.999988442,0.656430513,HOMO,LabuteASA,HeavyAtomMolWt,Kappa1,SpAbs_A,Eads100,LogEE_A,LUMO,FractionCSP3,CT100
7,22,25,3,300,0.01,0.785664619,-0.074431053,HOMO,ATS0dv,LUMO,MolWt,Kappa1,TPSA,Chi0,SpAbs_A,LogEE_A,MaxAbsPartialCharge
7,22,26,7,100,0.1,0.9998413,-17.10889823,HOMO,ATS0dv,FractionCSP3,HeavyAtomMolWt,LUMO,MinPartialCharge,LogEE_A,TPSA,MolWt,BalabanJ
7,22,27,5,300,0.1,1,0.237219598,ATS0dv,LogEE_A,HOMO,LUMO,MolWt,BalabanJ,FractionCSP3,MaxAbsPartialCharge,MinPartialCharge,TPSA
7,22,28,7,300,0.05,0.99999765,-0.873766675,HOMO,ATS0dv,LabuteASA,CT100,Kappa1,LUMO,LogEE_A,MaxAbsPartialCharge,BalabanJ,FractionCSP3
7,22,29,7,300,0.1,1,0.184640134,ATS0dv,FractionCSP3,MinPartialCharge,HOMO,Chi0,MolWt,SpAbs_A,LUMO,NumRotatableBonds,TPSA
7,23,24,3,200,0.05,0.994104098,0.619459801,HOMO,LUMO,MolWt,TPSA,ATS0dv,MaxAbsPartialCharge,CT100,Kappa1,SpAbs_A,LogEE_A
7,23,25,3,100,0.01,0.457241746,-0.08242338,ATS0dv,LUMO,HOMO,MolWt,LogEE_A,Kappa1,LabuteASA,Chi0,NumRotatableBonds,FractionCSP3
7,23,26,5,100,0.05,0.971974105,-0.424109527,ATS0dv,HOMO,MolWt,LogEE_A,LUMO,BalabanJ,Eads100,CT100,MinPartialCharge,Kappa1
7,23,27,3,100,0.05,0.928265832,0.125980855,HOMO,ATS0dv,LUMO,MolWt,TPSA,BalabanJ,MaxAbsPartialCharge,SpAbs_A,NumRotatableBonds,Kappa1
7,23,28,7,100,0.05,0.983480728,-0.103590911,HOMO,ATS0dv,BalabanJ,FractionCSP3,Eads100,Kappa1,HeavyAtomMolWt,LabuteASA,MolWt,CT100
7,23,29,7,100,0.05,0.982255399,0.134604393,ATS0dv,MinPartialCharge,LUMO,HOMO,Eads100,HeavyAtomMolWt,FractionCSP3,CT100,SpAbs_A,MolWt
7,24,25,3,300,0.1,0.99999481,0.530522071,HOMO,ATS0dv,MaxAbsPartialCharge,TPSA,MolWt,HeavyAtomMolWt,CT100,Kappa1,FractionCSP3,MinPartialCharge
7,24,26,5,300,0.05,0.999986251,0.682178889,HOMO,LUMO,HeavyAtomMolWt,Kappa1,SpAbs_A,LabuteASA,LogEE_A,TPSA,CT100,MaxAbsPartialCharge
7,24,27,3,300,0.1,0.999995318,0.377474002,HOMO,ATS0dv,HeavyAtomMolWt,TPSA,Kappa1,SpAbs_A,LUMO,FractionCSP3,CT100,LabuteASA
7,24,28,5,300,0.1,1,0.635804171,HOMO,MaxAbsPartialCharge,LUMO,MolWt,TPSA,LogEE_A,FractionCSP3,SpAbs_A,LabuteASA,BalabanJ
7,24,29,3,300,0.05,0.998981985,0.598353971,HOMO,ATS0dv,CT100,TPSA,Eads100,Kappa1,LUMO,MolWt,MaxAbsPartialCharge,LabuteASA
7,25,26,3,300,0.01,0.784711582,-0.173635172,HOMO,ATS0dv,LUMO,MolWt,Kappa1,TPSA,SpAbs_A,HeavyAtomMolWt,Chi0,MinPartialCharge
7,25,27,3,100,0.01,0.480509419,-0.073903905,ATS0dv,LUMO,HOMO,MolWt,Chi0,Kappa1,LogEE_A,SpAbs_A,FractionCSP3,TPSA
7,25,28,3,100,0.01,0.464403802,-0.135633669,ATS0dv,LUMO,HOMO,MolWt,SpAbs_A,Chi0,Kappa1,NumRotatableBonds,LogEE_A,MaxAbsPartialCharge
7,25,29,5,100,0.01,0.545968668,0.046415437,ATS0dv,HOMO,LUMO,MolWt,LabuteASA,LogEE_A,FractionCSP3,MaxAbsPartialCharge,MinPartialCharge,HeavyAtomMolWt
7,26,27,7,300,0.05,0.99999815,0.235286682,ATS0dv,FractionCSP3,MolWt,HOMO,Kappa1,BalabanJ,SpAbs_A,HeavyAtomMolWt,MaxAbsPartialCharge,MinPartialCharge
7,26,28,5,100,0.1,0.999444151,-0.969278399,LogEE_A,ATS0dv,HOMO,BalabanJ,MaxAbsPartialCharge,MolWt,Kappa1,MinPartialCharge,TPSA,LUMO
7,26,29,5,300,0.01,0.884345627,-0.007359073,HOMO,ATS0dv,LUMO,Eads100,SpAbs_A,LabuteASA,LogEE_A,Kappa1,MinPartialCharge,MolWt
7,27,28,3,200,0.01,0.67050895,0.070685373,ATS0dv,HOMO,LUMO,SpAbs_A,MolWt,Chi0,Kappa1,TPSA,LabuteASA,NumRotatableBonds
7,27,29,3,200,0.01,0.682431279,0.022860701,ATS0dv,HOMO,LUMO,Kappa1,SpAbs_A,Chi0,MolWt,HeavyAtomMolWt,NumRotatableBonds,TPSA
7,28,29,7,300,0.1,1,0.077875913,FractionCSP3,LabuteASA,HOMO,LUMO,HeavyAtomMolWt,Eads100,CT100,SpAbs_A,MolWt,ATS0dv
8,9,10,5,100,0.01,0.54308632,-0.741192089,LUMO,FractionCSP3,HOMO,ATS0dv,Kappa1,LogEE_A,Chi0,BalabanJ,CT100,HeavyAtomMolWt
8,9,11,5,100,0.01,0.536424969,-2.118881841,LUMO,Kappa1,FractionCSP3,HOMO,ATS0dv,NumRotatableBonds,Chi0,HeavyAtomMolWt,BalabanJ,MaxAbsPartialCharge
8,9,12,7,100,0.01,0.579120385,-0.445567801,LUMO,FractionCSP3,HOMO,Kappa1,CT100,ATS0dv,MolWt,Chi0,HeavyAtomMolWt,LabuteASA
8,9,13,7,100,0.01,0.5898037,-0.022108967,LUMO,ATS0dv,Kappa1,Chi0,HOMO,LabuteASA,FractionCSP3,MaxAbsPartialCharge,Eads100,SpAbs_A
8,9,14,7,100,0.01,0.582491043,-0.647259168,LUMO,ATS0dv,FractionCSP3,HOMO,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,Kappa1,MinPartialCharge,LabuteASA
8,9,15,7,100,0.1,0.999855887,-1.279476439,LUMO,ATS0dv,FractionCSP3,Chi0,HOMO,MaxAbsPartialCharge,SpAbs_A,Eads100,NumRotatableBonds,MinPartialCharge
8,9,16,7,100,0.01,0.576909658,-1.323336175,LUMO,ATS0dv,Kappa1,NumRotatableBonds,HOMO,BalabanJ,FractionCSP3,Chi0,MolWt,SpAbs_A
8,9,17,7,100,0.01,0.582169419,-2.117886307,LUMO,ATS0dv,FractionCSP3,BalabanJ,MinPartialCharge,LogEE_A,MolWt,HeavyAtomMolWt,LabuteASA,HOMO
8,9,18,7,100,0.01,0.581382647,-1.064335599,LUMO,ATS0dv,HOMO,LogEE_A,Kappa1,CT100,BalabanJ,LabuteASA,MolWt,FractionCSP3
8,9,19,7,100,0.1,0.99986943,-0.202900645,ATS0dv,HOMO,LUMO,NumRotatableBonds,BalabanJ,Chi0,FractionCSP3,SpAbs_A,LabuteASA,CT100
8,9,20,7,200,0.01,0.799395012,0.012366826,HOMO,NumRotatableBonds,LUMO,ATS0dv,Kappa1,MaxAbsPartialCharge,FractionCSP3,MinPartialCharge,HeavyAtomMolWt,LabuteASA
8,9,21,3,100,0.01,0.518615117,-3.485357453,LUMO,ATS0dv,FractionCSP3,HOMO,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,BalabanJ,HeavyAtomMolWt,Chi0
8,9,22,7,100,0.1,0.999862719,-1.374982813,LUMO,LogEE_A,ATS0dv,HOMO,Chi0,HeavyAtomMolWt,NumRotatableBonds,FractionCSP3,MaxAbsPartialCharge,Eads100
8,9,23,7,100,0.01,0.581021591,-0.733747295,LUMO,FractionCSP3,LogEE_A,HOMO,ATS0dv,HeavyAtomMolWt,Kappa1,NumRotatableBonds,CT100,Chi0
8,9,24,7,100,0.1,0.999856165,0.199816256,HOMO,HeavyAtomMolWt,FractionCSP3,Kappa1,BalabanJ,ATS0dv,LUMO,MolWt,Eads100,NumRotatableBonds
8,9,25,7,100,0.01,0.57805008,-0.531560765,LUMO,ATS0dv,Kappa1,FractionCSP3,LogEE_A,HeavyAtomMolWt,HOMO,CT100,LabuteASA,Chi0
8,9,26,7,100,0.01,0.575595612,-1.465494094,LUMO,FractionCSP3,ATS0dv,Kappa1,LogEE_A,Chi0,HOMO,HeavyAtomMolWt,NumRotatableBonds,CT100
8,9,27,7,100,0.01,0.582504452,-0.076305031,ATS0dv,LUMO,FractionCSP3,Kappa1,LogEE_A,Chi0,HOMO,NumRotatableBonds,BalabanJ,MolWt
8,9,28,7,100,0.01,0.572618297,-0.819693061,LUMO,HOMO,ATS0dv,NumRotatableBonds,SpAbs_A,Eads100,FractionCSP3,Kappa1,Chi0,MolWt
8,9,29,7,100,0.01,0.575128107,-0.440522698,LUMO,ATS0dv,FractionCSP3,HOMO,LabuteASA,Eads100,HeavyAtomMolWt,Chi0,BalabanJ,LogEE_A
8,10,11,7,300,0.1,1,0.245275773,ATS0dv,HOMO,LUMO,Chi0,MolWt,MaxAbsPartialCharge,NumRotatableBonds,FractionCSP3,TPSA,SpAbs_A
8,10,12,5,300,0.05,0.999990506,-1.812463777,HOMO,ATS0dv,HeavyAtomMolWt,FractionCSP3,LUMO,PEOE_VSA1,MinPartialCharge,Kappa1,LogEE_A,LabuteASA
8,10,13,7,100,0.01,0.584931995,0.686142009,ATS0dv,Chi0,HOMO,LUMO,MolWt,HeavyAtomMolWt,LogEE_A,SpAbs_A,Kappa1,LabuteASA
8,10,14,5,100,0.01,0.544218305,-7.930181879,LUMO,LogEE_A,ATS0dv,Kappa1,FractionCSP3,LabuteASA,HOMO,MolWt,SpAbs_A,Chi0
8,10,15,3,100,0.05,0.918208765,0.596521025,HOMO,MolWt,LUMO,ATS0dv,MaxAbsPartialCharge,Kappa1,LabuteASA,TPSA,CT100,BalabanJ
8,10,16,3,100,0.01,0.455619368,-0.248418654,ATS0dv,LUMO,HOMO,SpAbs_A,MolWt,Chi0,NumRotatableBonds,FractionCSP3,HeavyAtomMolWt,BalabanJ
8,10,17,3,100,0.05,0.920035797,0.098571233,HOMO,ATS0dv,MolWt,MaxAbsPartialCharge,LUMO,NumRotatableBonds,Chi0,Kappa1,CT100,BalabanJ
8,10,18,7,100,0.01,0.570503527,-0.751112067,ATS0dv,MolWt,HOMO,LUMO,Kappa1,Chi0,Eads100,MaxAbsPartialCharge,SpAbs_A,CT100
8,10,19,3,100,0.1,0.99342611,-3.128319321,HOMO,ATS0dv,LUMO,Kappa1,CT100,MaxAbsPartialCharge,FractionCSP3,HeavyAtomMolWt,NumRotatableBonds,BalabanJ
8,10,20,5,200,0.1,0.999999863,-0.187811913,HOMO,ATS0dv,LUMO,LogEE_A,MinPartialCharge,Eads100,NumRotatableBonds,FractionCSP3,BalabanJ,HeavyAtomMolWt
8,10,21,5,100,0.01,0.556972094,-2.797236404,ATS0dv,LUMO,LabuteASA,FractionCSP3,HOMO,LogEE_A,MinPartialCharge,HeavyAtomMolWt,Chi0,Kappa1
8,10,22,5,200,0.1,0.999999405,0.594621643,FractionCSP3,HOMO,Kappa1,LabuteASA,MinPartialCharge,LUMO,PEOE_VSA1,HeavyAtomMolWt,CT100,Eads100
8,10,23,7,100,0.01,0.577042757,-30.20248371,ATS0dv,LUMO,HOMO,LogEE_A,Kappa1,BalabanJ,Chi0,HeavyAtomMolWt,MaxAbsPartialCharge,SpAbs_A
8,10,24,3,300,0.1,0.999995276,0.76493582,HOMO,MolWt,ATS0dv,CT100,Eads100,Kappa1,HeavyAtomMolWt,LabuteASA,SpAbs_A,MaxAbsPartialCharge
8,10,25,3,100,0.01,0.469365283,-5.409845468,ATS0dv,LUMO,HOMO,MolWt,NumRotatableBonds,FractionCSP3,HeavyAtomMolWt,Chi0,LogEE_A,SpAbs_A
8,10,26,5,300,0.05,0.999991677,0.555644401,HOMO,FractionCSP3,LUMO,LabuteASA,HeavyAtomMolWt,ATS0dv,Kappa1,MinPartialCharge,LogEE_A,PEOE_VSA1
8,10,27,3,300,0.1,0.999997468,0.079135173,ATS0dv,HOMO,MolWt,Kappa1,BalabanJ,HeavyAtomMolWt,FractionCSP3,CT100,MinPartialCharge,TPSA
8,10,28,5,100,0.01,0.541456886,-12.19903666,ATS0dv,LUMO,HOMO,FractionCSP3,SpAbs_A,Kappa1,BalabanJ,LabuteASA,MaxAbsPartialCharge,Chi0
8,10,29,5,100,0.01,0.542876118,-1.341705908,ATS0dv,LUMO,HOMO,FractionCSP3,LogEE_A,SpAbs_A,Kappa1,LabuteASA,CT100,MinPartialCharge
8,11,12,7,300,0.05,0.999998494,0.192242599,ATS0dv,MaxAbsPartialCharge,HOMO,MolWt,Chi0,FractionCSP3,LabuteASA,LogEE_A,CT100,NumRotatableBonds
8,11,13,5,100,0.01,0.524727743,0.416589899,LUMO,ATS0dv,Kappa1,HOMO,LabuteASA,Chi0,HeavyAtomMolWt,NumRotatableBonds,LogEE_A,MolWt
8,11,14,7,200,0.01,0.807244395,-0.045413008,ATS0dv,HOMO,LUMO,MolWt,Chi0,SpAbs_A,LogEE_A,HeavyAtomMolWt,NumRotatableBonds,BalabanJ
8,11,15,5,100,0.1,0.99941935,-0.16703996,Kappa1,HOMO,MinPartialCharge,FractionCSP3,LUMO,NumRotatableBonds,Eads100,HeavyAtomMolWt,ATS0dv,PEOE_VSA1
8,11,16,7,100,0.05,0.98354765,0.037641377,ATS0dv,HOMO,LUMO,Kappa1,Chi0,SpAbs_A,MaxAbsPartialCharge,BalabanJ,LogEE_A,MolWt
8,11,17,7,200,0.05,0.999801254,-0.391713063,LUMO,HOMO,ATS0dv,LabuteASA,MinPartialCharge,Eads100,FractionCSP3,NumRotatableBonds,Kappa1,HeavyAtomMolWt
8,11,18,5,100,0.1,0.999521384,0.103263794,Kappa1,FractionCSP3,HOMO,Eads100,HeavyAtomMolWt,LUMO,PEOE_VSA1,Chi0,CT100,MaxAbsPartialCharge
8,11,19,7,200,0.1,0.999999979,0.234138572,ATS0dv,HOMO,LUMO,FractionCSP3,SpAbs_A,Kappa1,Chi0,LogEE_A,MaxAbsPartialCharge,CT100
8,11,20,3,300,0.01,0.797905445,0.161203323,HOMO,ATS0dv,NumRotatableBonds,LUMO,MaxAbsPartialCharge,Kappa1,MinPartialCharge,MolWt,Eads100,CT100
8,11,21,5,100,0.01,0.558735569,-3.090540145,LUMO,ATS0dv,FractionCSP3,HOMO,Eads100,LogEE_A,LabuteASA,Kappa1,MolWt,MinPartialCharge
8,11,22,7,200,0.05,0.999804731,0.029844648,HOMO,ATS0dv,Chi0,LUMO,Kappa1,SpAbs_A,LabuteASA,NumRotatableBonds,MaxAbsPartialCharge,MolWt
8,11,23,7,100,0.05,0.983821503,0.270001186,HOMO,ATS0dv,Chi0,LUMO,SpAbs_A,MaxAbsPartialCharge,BalabanJ,FractionCSP3,CT100,NumRotatableBonds
8,11,24,3,200,0.1,0.999915964,0.653610003,HOMO,ATS0dv,SpAbs_A,Eads100,Kappa1,CT100,MinPartialCharge,MaxAbsPartialCharge,FractionCSP3,NumRotatableBonds
8,11,25,3,100,0.05,0.920288945,0.134083741,HOMO,ATS0dv,MolWt,LUMO,MaxAbsPartialCharge,Kappa1,CT100,BalabanJ,NumRotatableBonds,FractionCSP3
8,11,26,7,200,0.05,0.999841104,-0.061521081,HOMO,ATS0dv,LUMO,Chi0,SpAbs_A,Kappa1,MaxAbsPartialCharge,LabuteASA,MinPartialCharge,Eads100
8,11,27,3,100,0.1,0.994198807,0.34363412,ATS0dv,HOMO,LUMO,MaxAbsPartialCharge,Kappa1,CT100,MolWt,FractionCSP3,TPSA,HeavyAtomMolWt
8,11,28,7,200,0.1,0.999999988,0.338093264,ATS0dv,LUMO,Eads100,Chi0,HOMO,MaxAbsPartialCharge,NumRotatableBonds,CT100,FractionCSP3,MinPartialCharge
8,11,29,7,100,0.1,0.999853337,0.382559234,LogEE_A,ATS0dv,Kappa1,HOMO,FractionCSP3,LUMO,NumRotatableBonds,Chi0,CT100,LabuteASA
8,12,13,7,100,0.01,0.584937238,-1.018012041,ATS0dv,LUMO,HOMO,HeavyAtomMolWt,Chi0,Kappa1,MolWt,SpAbs_A,LogEE_A,LabuteASA
8,12,14,5,100,0.01,0.543878733,-11.94917618,ATS0dv,LUMO,FractionCSP3,LogEE_A,HOMO,Kappa1,MolWt,LabuteASA,NumRotatableBonds,Chi0
8,12,15,7,300,0.1,1,0.563650903,HOMO,ATS0dv,Chi0,NumRotatableBonds,Eads100,FractionCSP3,LUMO,LabuteASA,MaxAbsPartialCharge,SpAbs_A
8,12,16,7,100,0.01,0.568992109,-0.601518921,ATS0dv,HOMO,LUMO,Chi0,LogEE_A,MolWt,CT100,FractionCSP3,BalabanJ,NumRotatableBonds
8,12,17,3,200,0.1,0.999905091,0.188593888,ATS0dv,HOMO,LUMO,MolWt,MaxAbsPartialCharge,HeavyAtomMolWt,Kappa1,CT100,TPSA,BalabanJ
8,12,18,7,100,0.01,0.576682918,-0.938703761,ATS0dv,HOMO,MolWt,SpAbs_A,LUMO,BalabanJ,CT100,NumRotatableBonds,LabuteASA,Kappa1
8,12,19,3,300,0.1,0.999997607,-2.970982388,HOMO,ATS0dv,Kappa1,NumRotatableBonds,CT100,TPSA,MaxAbsPartialCharge,FractionCSP3,Chi0,SpAbs_A
8,12,20,5,100,0.1,0.999511339,-0.576675818,HOMO,FractionCSP3,NumRotatableBonds,TPSA,HeavyAtomMolWt,LUMO,Kappa1,Eads100,ATS0dv,MaxAbsPartialCharge
8,12,21,7,100,0.01,0.592080099,-1.919649856,ATS0dv,LUMO,FractionCSP3,HOMO,MolWt,MaxAbsPartialCharge,HeavyAtomMolWt,CT100,MinPartialCharge,BalabanJ
8,12,22,3,300,0.1,0.999997652,0.188699511,HOMO,ATS0dv,SpAbs_A,MaxAbsPartialCharge,Kappa1,MolWt,CT100,NumRotatableBonds,HeavyAtomMolWt,TPSA
8,12,23,7,300,0.1,1,-5.037642997,ATS0dv,Chi0,MolWt,LUMO,LogEE_A,MaxAbsPartialCharge,HOMO,HeavyAtomMolWt,FractionCSP3,BalabanJ
8,12,24,3,300,0.1,0.999996712,0.424254432,HOMO,ATS0dv,MolWt,MaxAbsPartialCharge,Kappa1,CT100,Eads100,TPSA,FractionCSP3,HeavyAtomMolWt
8,12,25,7,100,0.01,0.575481036,-12.62931542,ATS0dv,HOMO,MolWt,HeavyAtomMolWt,Chi0,Kappa1,LogEE_A,LUMO,LabuteASA,FractionCSP3
8,12,26,3,300,0.1,0.999997052,0.281864852,HOMO,ATS0dv,SpAbs_A,MaxAbsPartialCharge,LabuteASA,Kappa1,MolWt,CT100,NumRotatableBonds,FractionCSP3
8,12,27,3,300,0.1,0.999998113,-1.830816642,ATS0dv,HOMO,MolWt,LUMO,FractionCSP3,Kappa1,HeavyAtomMolWt,LabuteASA,BalabanJ,NumRotatableBonds
8,12,28,3,300,0.1,0.99999793,-2.95047491,HOMO,ATS0dv,LUMO,LabuteASA,HeavyAtomMolWt,CT100,FractionCSP3,MaxAbsPartialCharge,SpAbs_A,Chi0
8,12,29,3,300,0.1,0.999999045,-6.250365702,HOMO,ATS0dv,Kappa1,LUMO,CT100,MolWt,MaxAbsPartialCharge,FractionCSP3,TPSA,NumRotatableBonds
8,13,14,7,100,0.01,0.578837901,-0.513196591,ATS0dv,LUMO,Chi0,MolWt,Kappa1,HOMO,SpAbs_A,FractionCSP3,HeavyAtomMolWt,MinPartialCharge
