TestDataID1,TestDataID2,TestDataID3,MaxDepth,NEstimators,LearningRate,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
0,19,27,3,200,0.01,-1.285963651,0.645631911,LUMO,ATS0dv,SpAbs_A,NumRotatableBonds,MolWt,LogEE_A,BalabanJ,CT100,HOMO,Eads100
0,19,28,7,300,0.01,0.490631916,0.884280963,Kappa1,FractionCSP3,ATS0dv,HOMO,LUMO,MaxAbsPartialCharge,MolWt,Chi0,SpAbs_A,NumRotatableBonds
0,19,29,3,300,0.01,0.49543057,0.819959448,Chi0,LUMO,HOMO,ATS0dv,FractionCSP3,HeavyAtomMolWt,Eads100,MolWt,SpAbs_A,BalabanJ
0,20,21,5,300,0.01,0.323261395,0.080679902,PEOE_VSA1,Chi0,ATS0dv,HOMO,NumRotatableBonds,LUMO,Kappa1,FractionCSP3,HeavyAtomMolWt,MolWt
0,20,22,7,300,0.01,0.296822682,0.330087442,HeavyAtomMolWt,PEOE_VSA1,Kappa1,Chi0,HOMO,ATS0dv,MolWt,Eads100,NumRotatableBonds,FractionCSP3
0,20,23,3,200,0.01,-1.925856518,0.381666493,LUMO,MolWt,ATS0dv,HOMO,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,Eads100,CT100,SlogP_VSA1
0,20,24,3,200,0.01,-2.340594121,-1.038759922,ATS0dv,MolWt,HOMO,CT100,NumRotatableBonds,Eads100,MaxAbsPartialCharge,SlogP_VSA1,SpAbs_A,LogEE_A
0,20,25,3,200,0.01,-1.935654297,0.371513986,LUMO,MolWt,ATS0dv,HOMO,NumRotatableBonds,BalabanJ,Eads100,CT100,MaxAbsPartialCharge,SpAbs_A
0,20,26,5,300,0.01,0.308222421,0.320292249,HeavyAtomMolWt,MolWt,HOMO,ATS0dv,Kappa1,Chi0,MaxAbsPartialCharge,Eads100,NumRotatableBonds,LabuteASA
0,20,27,5,200,0.01,-2.19195365,-0.353816224,LUMO,ATS0dv,MolWt,NumRotatableBonds,CT100,HOMO,Eads100,BalabanJ,SpAbs_A,MinPartialCharge
0,20,28,3,200,0.01,-1.930503478,0.248056637,LUMO,ATS0dv,HOMO,MolWt,MinPartialCharge,NumRotatableBonds,Eads100,BalabanJ,SlogP_VSA1,CT100
0,20,29,3,200,0.01,-1.943451911,0.331310636,LUMO,ATS0dv,MolWt,HOMO,NumRotatableBonds,BalabanJ,MinPartialCharge,Kappa1,SlogP_VSA1,CT100
0,21,22,7,300,0.1,0.999999997,0.462972774,ATS0dv,HOMO,FractionCSP3,SlogP_VSA1,SpAbs_A,Kappa1,LUMO,Eads100,TPSA,BalabanJ
0,21,23,5,100,0.1,0.999027782,0.256997323,SpAbs_A,ATS0dv,Kappa1,HOMO,NumRotatableBonds,SlogP_VSA1,HeavyAtomMolWt,MolWt,LabuteASA,Eads100
0,21,24,5,200,0.1,0.999999813,0.449928195,FractionCSP3,SpAbs_A,SlogP_VSA1,HOMO,ATS0dv,Kappa1,NumRotatableBonds,BalabanJ,LUMO,LabuteASA
0,21,25,5,100,0.1,0.998804068,-0.011653343,Kappa1,ATS0dv,SpAbs_A,FractionCSP3,HOMO,SlogP_VSA1,LUMO,BalabanJ,TPSA,LabuteASA
0,21,26,7,300,0.1,0.999999997,0.4554216,ATS0dv,FractionCSP3,HOMO,Kappa1,LabuteASA,SlogP_VSA1,SpAbs_A,TPSA,MinPartialCharge,NumRotatableBonds
0,21,27,7,100,0.05,0.939376759,-0.091645708,ATS0dv,LUMO,HOMO,FractionCSP3,SpAbs_A,NumRotatableBonds,TPSA,MolWt,PEOE_VSA1,CT100
0,21,28,7,300,0.1,0.999999997,0.250911967,Kappa1,ATS0dv,FractionCSP3,HOMO,LUMO,SpAbs_A,BalabanJ,SlogP_VSA1,TPSA,LabuteASA
0,21,29,7,100,0.1,0.999228514,-0.023003875,Kappa1,ATS0dv,FractionCSP3,LUMO,HOMO,NumRotatableBonds,SpAbs_A,LabuteASA,TPSA,Eads100
0,22,23,5,300,0.01,0.486920623,0.732767794,ATS0dv,LUMO,HOMO,MolWt,PEOE_VSA1,HeavyAtomMolWt,NumRotatableBonds,Eads100,Kappa1,BalabanJ
0,22,24,7,100,0.05,0.936004298,0.788212881,Kappa1,HOMO,ATS0dv,SpAbs_A,HeavyAtomMolWt,TPSA,MolWt,FractionCSP3,LabuteASA,Eads100
0,22,25,7,300,0.01,0.488652353,0.739379444,ATS0dv,MolWt,HOMO,FractionCSP3,TPSA,LUMO,Kappa1,CT100,HeavyAtomMolWt,NumRotatableBonds
0,22,26,7,200,0.05,0.999246376,0.629080485,Kappa1,ATS0dv,NumRotatableBonds,SpAbs_A,HOMO,LabuteASA,MolWt,HeavyAtomMolWt,CT100,SlogP_VSA1
0,22,27,5,300,0.01,0.453796234,0.558449078,ATS0dv,HOMO,PEOE_VSA1,MolWt,NumRotatableBonds,LabuteASA,CT100,Eads100,LUMO,SpAbs_A
0,22,28,5,100,0.05,0.941441647,0.733875065,HOMO,SpAbs_A,NumRotatableBonds,ATS0dv,Kappa1,MolWt,HeavyAtomMolWt,Chi0,CT100,TPSA
0,22,29,5,300,0.01,0.487810347,0.713144709,FractionCSP3,Chi0,ATS0dv,HOMO,HeavyAtomMolWt,LUMO,MolWt,Kappa1,LabuteASA,Eads100
0,23,24,5,300,0.01,0.447046917,0.956383103,ATS0dv,HOMO,HeavyAtomMolWt,MolWt,SlogP_VSA1,CT100,Eads100,Kappa1,SpAbs_A,PEOE_VSA1
0,23,25,5,300,0.01,0.501402922,0.886900345,Chi0,ATS0dv,MolWt,BalabanJ,HOMO,Kappa1,LUMO,NumRotatableBonds,TPSA,FractionCSP3
0,23,26,3,300,0.01,0.472734156,0.771907984,ATS0dv,MolWt,LUMO,HOMO,PEOE_VSA1,Eads100,HeavyAtomMolWt,TPSA,CT100,Kappa1
0,23,27,7,300,0.01,0.462986585,0.615422929,ATS0dv,SlogP_VSA1,HOMO,MolWt,CT100,Kappa1,LUMO,PEOE_VSA1,NumRotatableBonds,FractionCSP3
0,23,28,7,300,0.01,0.493864283,0.910924475,LUMO,ATS0dv,HOMO,MolWt,HeavyAtomMolWt,Eads100,SlogP_VSA1,Kappa1,CT100,NumRotatableBonds
0,23,29,5,300,0.01,0.494456055,0.947744032,FractionCSP3,ATS0dv,HOMO,LUMO,MolWt,Eads100,HeavyAtomMolWt,Kappa1,CT100,SlogP_VSA1
0,24,25,5,300,0.01,0.446079524,0.899508465,ATS0dv,HOMO,Kappa1,FractionCSP3,MolWt,TPSA,HeavyAtomMolWt,BalabanJ,SpAbs_A,CT100
3,10,24,5,200,0.1,0.999999827,0.852819832,Kappa1,HOMO,SpAbs_A,LogEE_A,ATS0dv,LUMO,NumRotatableBonds,MolWt,FractionCSP3,Chi0
0,24,27,3,200,0.01,-1.522957186,-1.264271461,ATS0dv,LUMO,CT100,LogEE_A,Eads100,SpAbs_A,HOMO,MolWt,NumRotatableBonds,BalabanJ
0,24,28,5,300,0.01,0.440295678,0.883193994,ATS0dv,MolWt,HOMO,Eads100,Kappa1,HeavyAtomMolWt,LUMO,SpAbs_A,TPSA,CT100
0,24,29,7,300,0.01,0.441007782,0.927589092,ATS0dv,HOMO,HeavyAtomMolWt,Chi0,Eads100,MolWt,BalabanJ,CT100,Kappa1,LabuteASA
0,25,26,3,300,0.01,0.474721879,0.784932658,ATS0dv,MolWt,HOMO,FractionCSP3,TPSA,NumRotatableBonds,Kappa1,LUMO,BalabanJ,CT100
0,25,27,5,200,0.01,-1.292780754,0.684785542,ATS0dv,MolWt,LUMO,NumRotatableBonds,CT100,LogEE_A,BalabanJ,SpAbs_A,HOMO,Eads100
0,25,28,7,300,0.01,0.490118315,0.845326696,ATS0dv,HOMO,HeavyAtomMolWt,MolWt,LUMO,Kappa1,NumRotatableBonds,BalabanJ,FractionCSP3,TPSA
0,25,29,7,300,0.01,0.492052529,0.912919433,Chi0,ATS0dv,HOMO,MolWt,FractionCSP3,LUMO,NumRotatableBonds,HeavyAtomMolWt,BalabanJ,TPSA
0,26,27,5,300,0.01,0.452817182,0.570162261,ATS0dv,PEOE_VSA1,MolWt,HOMO,NumRotatableBonds,Kappa1,CT100,HeavyAtomMolWt,Eads100,BalabanJ
0,26,28,5,100,0.05,0.93889064,0.76058055,ATS0dv,HOMO,Kappa1,NumRotatableBonds,LabuteASA,SpAbs_A,TPSA,MolWt,HeavyAtomMolWt,LUMO
0,26,29,5,300,0.01,0.488692118,0.787905825,FractionCSP3,Chi0,ATS0dv,HOMO,MolWt,HeavyAtomMolWt,BalabanJ,Eads100,Kappa1,NumRotatableBonds
0,27,28,7,300,0.01,0.456264792,0.593426455,ATS0dv,MolWt,HeavyAtomMolWt,NumRotatableBonds,HOMO,Kappa1,CT100,SpAbs_A,LUMO,Eads100
0,27,29,7,300,0.01,0.456025813,0.49381789,Chi0,ATS0dv,NumRotatableBonds,HOMO,Kappa1,FractionCSP3,MolWt,HeavyAtomMolWt,Eads100,CT100
0,28,29,5,300,0.01,0.485910801,0.877582431,Chi0,ATS0dv,LUMO,MolWt,HOMO,HeavyAtomMolWt,Kappa1,NumRotatableBonds,Eads100,TPSA
1,2,3,3,300,0.1,0.99999995,0.500074335,NumRotatableBonds,ATS0dv,LabuteASA,SpAbs_A,HOMO,LogEE_A,TPSA,LUMO,Kappa1,BalabanJ
1,2,4,3,300,0.1,0.999999986,0.459533783,SlogP_VSA1,ATS0dv,LabuteASA,SpAbs_A,TPSA,NumRotatableBonds,CT100,PEOE_VSA1,LogEE_A,HOMO
1,2,5,3,300,0.05,0.999927014,0.221856688,NumRotatableBonds,LogEE_A,SpAbs_A,ATS0dv,Eads100,HOMO,LabuteASA,LUMO,TPSA,PEOE_VSA1
1,2,6,3,300,0.1,0.999999989,0.555786854,HOMO,ATS0dv,LabuteASA,LUMO,TPSA,Eads100,MolWt,NumRotatableBonds,CT100,LogEE_A
1,2,7,7,300,0.1,0.999999996,0.47500584,ATS0dv,SpAbs_A,HOMO,Kappa1,CT100,LogEE_A,NumRotatableBonds,LabuteASA,LUMO,TPSA
1,2,8,5,300,0.1,0.999999995,0.495323112,LabuteASA,LogEE_A,HOMO,NumRotatableBonds,ATS0dv,SpAbs_A,CT100,LUMO,BalabanJ,Eads100
1,2,9,3,300,0.05,0.999936889,0.135463724,NumRotatableBonds,ATS0dv,BalabanJ,Chi0,SpAbs_A,LogEE_A,LUMO,LabuteASA,SlogP_VSA1,HOMO
1,2,10,3,300,0.1,0.999999981,0.505642851,LabuteASA,ATS0dv,HOMO,TPSA,MolWt,Kappa1,NumRotatableBonds,SpAbs_A,Eads100,CT100
1,2,11,3,300,0.1,0.999999971,0.562650276,NumRotatableBonds,SpAbs_A,ATS0dv,HOMO,LogEE_A,LabuteASA,Kappa1,BalabanJ,CT100,MolWt
1,2,12,3,200,0.1,0.999990615,0.617326411,NumRotatableBonds,ATS0dv,HOMO,TPSA,LabuteASA,MolWt,LogEE_A,Eads100,BalabanJ,LUMO
1,2,13,3,300,0.1,0.999999988,0.253571853,LabuteASA,ATS0dv,LogEE_A,BalabanJ,Eads100,CT100,TPSA,LUMO,HOMO,FractionCSP3
1,2,14,3,300,0.1,0.99999997,0.632612906,ATS0dv,LabuteASA,PEOE_VSA1,NumRotatableBonds,HOMO,BalabanJ,TPSA,LogEE_A,CT100,LUMO
1,2,15,3,300,0.1,0.999999974,0.580357087,SpAbs_A,LabuteASA,NumRotatableBonds,SlogP_VSA1,PEOE_VSA1,ATS0dv,LogEE_A,TPSA,BalabanJ,HOMO
1,2,16,5,300,0.1,0.999999995,0.610288637,LabuteASA,NumRotatableBonds,ATS0dv,LogEE_A,HOMO,SpAbs_A,Chi0,Eads100,PEOE_VSA1,Kappa1
1,2,17,7,300,0.05,0.999986663,0.458032619,NumRotatableBonds,ATS0dv,SpAbs_A,HOMO,SlogP_VSA1,FractionCSP3,LabuteASA,LogEE_A,Chi0,TPSA
1,2,18,7,300,0.1,0.999999996,0.510984715,HOMO,ATS0dv,NumRotatableBonds,LogEE_A,PEOE_VSA1,Eads100,SpAbs_A,CT100,BalabanJ,TPSA
1,2,19,7,300,0.1,0.999999996,0.616814536,NumRotatableBonds,Kappa1,ATS0dv,HOMO,SpAbs_A,LogEE_A,PEOE_VSA1,SlogP_VSA1,Eads100,BalabanJ
1,2,20,5,300,0.1,0.999999993,0.523421855,NumRotatableBonds,ATS0dv,SlogP_VSA1,HOMO,LogEE_A,PEOE_VSA1,Eads100,LabuteASA,BalabanJ,CT100
1,2,21,7,300,0.1,0.999999996,0.428632048,ATS0dv,HOMO,NumRotatableBonds,SpAbs_A,FractionCSP3,LUMO,Eads100,PEOE_VSA1,Kappa1,TPSA
1,2,22,5,300,0.1,0.999999995,0.573003321,ATS0dv,NumRotatableBonds,SpAbs_A,Kappa1,HOMO,LogEE_A,LabuteASA,PEOE_VSA1,Eads100,CT100
1,2,23,3,200,0.1,0.999991106,0.523610808,ATS0dv,SpAbs_A,SlogP_VSA1,HOMO,NumRotatableBonds,LogEE_A,Kappa1,Eads100,CT100,TPSA
1,2,24,5,200,0.1,0.999999744,0.410499826,SpAbs_A,LogEE_A,ATS0dv,SlogP_VSA1,Kappa1,HOMO,PEOE_VSA1,LabuteASA,Eads100,BalabanJ
1,2,25,5,300,0.1,0.999999994,0.524214246,SpAbs_A,ATS0dv,LogEE_A,NumRotatableBonds,HOMO,LabuteASA,Kappa1,BalabanJ,CT100,TPSA
1,2,26,3,300,0.05,0.999861714,0.539949109,ATS0dv,NumRotatableBonds,SpAbs_A,Kappa1,LabuteASA,HOMO,LogEE_A,SlogP_VSA1,CT100,Eads100
1,2,27,5,300,0.05,0.99998478,0.340384942,ATS0dv,Kappa1,SpAbs_A,NumRotatableBonds,LogEE_A,Chi0,LabuteASA,HOMO,MolWt,CT100
1,2,28,7,300,0.05,0.999990684,0.454616797,ATS0dv,Kappa1,SpAbs_A,HOMO,LogEE_A,NumRotatableBonds,CT100,Chi0,SlogP_VSA1,LabuteASA
1,2,29,5,300,0.1,0.999999995,0.463534959,SpAbs_A,Chi0,Kappa1,ATS0dv,HOMO,LogEE_A,NumRotatableBonds,Eads100,MolWt,BalabanJ
1,3,4,3,300,0.1,0.999999991,-0.264990082,ATS0dv,NumRotatableBonds,LabuteASA,SpAbs_A,HOMO,TPSA,PEOE_VSA1,LogEE_A,HeavyAtomMolWt,BalabanJ
1,3,5,3,200,0.1,0.999993645,-0.889604629,ATS0dv,SpAbs_A,NumRotatableBonds,HOMO,LogEE_A,LabuteASA,TPSA,Eads100,BalabanJ,LUMO
1,3,6,7,300,0.1,0.999999996,0.195319183,ATS0dv,NumRotatableBonds,HOMO,SpAbs_A,LabuteASA,LogEE_A,LUMO,SlogP_VSA1,TPSA,CT100
1,3,7,3,300,0.1,0.999999989,-0.659801099,ATS0dv,SpAbs_A,TPSA,LogEE_A,LabuteASA,HOMO,NumRotatableBonds,Kappa1,MolWt,BalabanJ
1,3,8,7,300,0.1,0.999999996,-0.087242766,ATS0dv,SpAbs_A,HOMO,LogEE_A,NumRotatableBonds,BalabanJ,Kappa1,CT100,LabuteASA,Eads100
1,3,9,5,300,0.1,0.999999996,-2.130334483,SpAbs_A,ATS0dv,NumRotatableBonds,LogEE_A,BalabanJ,LUMO,LabuteASA,Eads100,HOMO,MolWt
1,3,10,3,300,0.1,0.999999974,0.15527953,ATS0dv,SpAbs_A,NumRotatableBonds,HOMO,LogEE_A,LabuteASA,MolWt,CT100,Kappa1,TPSA
1,3,11,3,300,0.1,0.999999955,-0.465832667,ATS0dv,SpAbs_A,NumRotatableBonds,LogEE_A,MolWt,HOMO,Eads100,Kappa1,LabuteASA,BalabanJ
1,3,12,3,200,0.1,0.9999941,0.316066312,ATS0dv,SpAbs_A,PEOE_VSA1,NumRotatableBonds,LogEE_A,HOMO,TPSA,MolWt,Eads100,BalabanJ
1,3,13,3,300,0.05,0.999853309,-0.089522509,ATS0dv,NumRotatableBonds,LogEE_A,BalabanJ,HOMO,LabuteASA,MolWt,LUMO,HeavyAtomMolWt,SlogP_VSA1
1,3,14,3,300,0.05,0.999869951,0.062794457,ATS0dv,NumRotatableBonds,LabuteASA,SpAbs_A,LogEE_A,HOMO,BalabanJ,MolWt,TPSA,HeavyAtomMolWt
1,3,15,5,300,0.05,0.999983457,-0.332256229,ATS0dv,SlogP_VSA1,NumRotatableBonds,HOMO,Kappa1,LabuteASA,SpAbs_A,LogEE_A,MolWt,Chi0
1,3,16,3,300,0.1,0.999999978,-0.196326996,ATS0dv,SpAbs_A,NumRotatableBonds,LogEE_A,HOMO,MolWt,LabuteASA,TPSA,BalabanJ,Eads100
1,3,17,5,300,0.05,0.999983693,-0.74159753,ATS0dv,HOMO,NumRotatableBonds,SpAbs_A,FractionCSP3,LabuteASA,LogEE_A,Kappa1,TPSA,BalabanJ
1,3,18,5,300,0.1,0.999999996,-0.456769172,ATS0dv,SpAbs_A,NumRotatableBonds,LogEE_A,HOMO,PEOE_VSA1,Eads100,Chi0,Kappa1,BalabanJ
1,3,19,5,300,0.1,0.999999996,0.222958453,ATS0dv,SpAbs_A,PEOE_VSA1,NumRotatableBonds,HOMO,LogEE_A,Eads100,Kappa1,TPSA,SlogP_VSA1
1,3,20,3,300,0.1,0.99999996,0.373796629,ATS0dv,HOMO,LabuteASA,SlogP_VSA1,NumRotatableBonds,LogEE_A,CT100,Eads100,BalabanJ,PEOE_VSA1
1,3,21,7,300,0.1,0.999999996,-1.784411977,ATS0dv,LUMO,HOMO,SpAbs_A,Kappa1,Chi0,PEOE_VSA1,FractionCSP3,TPSA,Eads100
1,3,22,3,300,0.05,0.999877247,-0.20770454,ATS0dv,HOMO,SpAbs_A,LogEE_A,NumRotatableBonds,LabuteASA,MolWt,CT100,Eads100,LUMO
1,3,23,3,300,0.1,0.99999997,0.103395476,ATS0dv,SpAbs_A,NumRotatableBonds,LogEE_A,LabuteASA,HOMO,Kappa1,TPSA,Eads100,MolWt
1,3,24,3,300,0.1,0.999999985,0.422471441,ATS0dv,NumRotatableBonds,LabuteASA,SpAbs_A,PEOE_VSA1,HOMO,Chi0,LogEE_A,Eads100,Kappa1
1,3,25,3,300,0.05,0.999833468,-0.070873713,ATS0dv,NumRotatableBonds,SpAbs_A,LabuteASA,HOMO,LogEE_A,Kappa1,FractionCSP3,BalabanJ,MolWt
1,3,26,5,300,0.1,0.999999995,-0.160484272,ATS0dv,SpAbs_A,NumRotatableBonds,HOMO,LogEE_A,Kappa1,LabuteASA,MolWt,SlogP_VSA1,CT100
1,3,27,3,300,0.05,0.999898924,0.371260754,ATS0dv,SpAbs_A,NumRotatableBonds,LabuteASA,HOMO,LogEE_A,FractionCSP3,MolWt,PEOE_VSA1,Kappa1
1,3,28,5,300,0.1,0.999999995,-0.157634209,ATS0dv,SpAbs_A,HOMO,NumRotatableBonds,Kappa1,LabuteASA,Chi0,MolWt,LogEE_A,CT100
1,3,29,5,300,0.1,0.999999994,-0.028324208,SpAbs_A,FractionCSP3,Kappa1,NumRotatableBonds,HOMO,Chi0,ATS0dv,LogEE_A,MolWt,Eads100
1,4,5,3,300,0.05,0.999934226,-0.944158248,ATS0dv,NumRotatableBonds,LabuteASA,SpAbs_A,LogEE_A,HOMO,LUMO,MolWt,TPSA,SlogP_VSA1
1,4,6,3,300,0.1,0.999999993,0.071560205,ATS0dv,NumRotatableBonds,HOMO,TPSA,LogEE_A,SpAbs_A,Kappa1,MolWt,LUMO,BalabanJ
1,4,7,3,300,0.1,0.999999993,-0.386644049,ATS0dv,SpAbs_A,NumRotatableBonds,TPSA,LogEE_A,HOMO,PEOE_VSA1,MolWt,BalabanJ,Eads100
1,4,8,3,300,0.1,0.999999984,0.047755769,ATS0dv,SpAbs_A,NumRotatableBonds,TPSA,LabuteASA,HOMO,LogEE_A,BalabanJ,Eads100,CT100
1,4,9,3,300,0.1,0.999999986,-2.245842776,SpAbs_A,NumRotatableBonds,ATS0dv,LogEE_A,LUMO,BalabanJ,Chi0,MolWt,HOMO,CT100
1,4,10,3,300,0.1,0.999999987,0.131597796,ATS0dv,SpAbs_A,LogEE_A,HOMO,NumRotatableBonds,MolWt,CT100,Eads100,TPSA,LabuteASA
1,4,11,3,300,0.1,0.999999987,-0.872964752,SlogP_VSA1,ATS0dv,SpAbs_A,PEOE_VSA1,LogEE_A,HOMO,NumRotatableBonds,Eads100,Kappa1,BalabanJ
1,4,12,3,300,0.1,0.999999974,0.26414142,ATS0dv,SpAbs_A,PEOE_VSA1,TPSA,LogEE_A,HOMO,NumRotatableBonds,Eads100,LabuteASA,BalabanJ
1,4,13,3,300,0.1,0.999999992,-0.164872271,ATS0dv,LogEE_A,LabuteASA,NumRotatableBonds,CT100,BalabanJ,Eads100,LUMO,MolWt,HOMO
1,4,14,5,300,0.05,0.999986507,0.076544195,ATS0dv,SlogP_VSA1,NumRotatableBonds,SpAbs_A,LabuteASA,HOMO,LogEE_A,MolWt,BalabanJ,TPSA
1,4,15,3,200,0.05,0.997972313,-0.399110412,ATS0dv,SlogP_VSA1,NumRotatableBonds,HOMO,SpAbs_A,LabuteASA,Kappa1,LogEE_A,Eads100,BalabanJ
1,4,16,3,300,0.05,0.999866754,-0.194356546,ATS0dv,NumRotatableBonds,HOMO,SpAbs_A,LogEE_A,LabuteASA,SlogP_VSA1,BalabanJ,MolWt,TPSA
1,4,17,7,300,0.05,0.999987258,-0.793200111,ATS0dv,NumRotatableBonds,SpAbs_A,HOMO,LabuteASA,Chi0,SlogP_VSA1,TPSA,LogEE_A,Kappa1
1,4,18,5,300,0.05,0.999988451,-0.403381158,ATS0dv,NumRotatableBonds,SpAbs_A,HOMO,LogEE_A,SlogP_VSA1,MolWt,Kappa1,Chi0,CT100
1,4,19,3,300,0.05,0.99988334,0.180798775,ATS0dv,NumRotatableBonds,HOMO,SpAbs_A,FractionCSP3,LogEE_A,SlogP_VSA1,BalabanJ,Chi0,MolWt
1,4,20,5,300,0.1,0.999999994,0.400733659,ATS0dv,HOMO,SlogP_VSA1,LabuteASA,PEOE_VSA1,NumRotatableBonds,Eads100,LUMO,LogEE_A,CT100
1,4,21,5,300,0.05,0.999990986,-1.960063026,ATS0dv,SpAbs_A,HOMO,LabuteASA,Kappa1,LUMO,FractionCSP3,SlogP_VSA1,Eads100,CT100
1,4,22,3,300,0.05,0.999883871,-0.221016865,ATS0dv,HOMO,SpAbs_A,LogEE_A,NumRotatableBonds,LabuteASA,CT100,MolWt,Eads100,LUMO
1,4,23,3,300,0.05,0.999904322,0.107789689,ATS0dv,HOMO,LogEE_A,SpAbs_A,NumRotatableBonds,FractionCSP3,CT100,LabuteASA,Kappa1,Eads100
1,4,24,3,300,0.1,0.999999986,0.502278911,SlogP_VSA1,ATS0dv,SpAbs_A,LabuteASA,NumRotatableBonds,HOMO,LogEE_A,Kappa1,PEOE_VSA1,Eads100
1,4,25,7,300,0.05,0.999987876,-0.041919878,ATS0dv,SpAbs_A,HOMO,NumRotatableBonds,LogEE_A,Kappa1,SlogP_VSA1,LabuteASA,Eads100,CT100
1,4,26,7,300,0.05,0.999989354,-0.134946799,ATS0dv,HOMO,SpAbs_A,NumRotatableBonds,Kappa1,LogEE_A,PEOE_VSA1,CT100,SlogP_VSA1,Eads100
1,4,27,3,300,0.05,0.999891274,0.45679792,ATS0dv,SpAbs_A,NumRotatableBonds,LogEE_A,HOMO,LabuteASA,MolWt,Kappa1,PEOE_VSA1,CT100
1,4,28,3,300,0.05,0.999904549,-0.480301335,ATS0dv,HOMO,SpAbs_A,NumRotatableBonds,LabuteASA,LogEE_A,CT100,MolWt,Eads100,Kappa1
1,4,29,3,300,0.05,0.99991419,-0.147596055,ATS0dv,NumRotatableBonds,HOMO,SpAbs_A,LogEE_A,CT100,Eads100,HeavyAtomMolWt,Kappa1,BalabanJ
1,5,6,3,300,0.1,0.999999992,-0.430242301,ATS0dv,NumRotatableBonds,HOMO,TPSA,LogEE_A,SpAbs_A,LabuteASA,MolWt,Eads100,CT100
1,5,7,3,300,0.05,0.999918004,-3.178926025,ATS0dv,NumRotatableBonds,SpAbs_A,LogEE_A,Chi0,HOMO,PEOE_VSA1,TPSA,Eads100,MolWt
1,5,8,3,300,0.1,0.999999993,-0.927251311,ATS0dv,SpAbs_A,NumRotatableBonds,HOMO,LabuteASA,LogEE_A,MolWt,CT100,SlogP_VSA1,Eads100
1,5,9,3,300,0.05,0.999930221,-6.568169106,NumRotatableBonds,ATS0dv,SpAbs_A,LogEE_A,Chi0,BalabanJ,HeavyAtomMolWt,MolWt,LUMO,LabuteASA
1,5,10,3,300,0.05,0.999885842,-0.790778077,ATS0dv,SpAbs_A,NumRotatableBonds,Chi0,LabuteASA,LogEE_A,HOMO,TPSA,MolWt,Eads100
1,5,11,5,200,0.1,0.999999759,-3.406291242,ATS0dv,SpAbs_A,LogEE_A,HOMO,Eads100,Chi0,MolWt,Kappa1,NumRotatableBonds,LabuteASA
1,5,12,3,300,0.1,0.999999984,-0.153538169,ATS0dv,SpAbs_A,LabuteASA,HOMO,NumRotatableBonds,PEOE_VSA1,LogEE_A,TPSA,BalabanJ,Eads100
1,5,13,3,200,0.1,0.999995661,-0.515847871,ATS0dv,LogEE_A,LabuteASA,SlogP_VSA1,NumRotatableBonds,Eads100,MolWt,CT100,TPSA,BalabanJ
1,5,14,3,300,0.1,0.999999981,-0.693101817,ATS0dv,SpAbs_A,LabuteASA,LogEE_A,PEOE_VSA1,NumRotatableBonds,HOMO,MolWt,TPSA,BalabanJ
1,5,15,3,300,0.05,0.999896379,-2.494062251,NumRotatableBonds,ATS0dv,SlogP_VSA1,LabuteASA,HOMO,SpAbs_A,LogEE_A,Eads100,LUMO,MolWt
1,5,16,3,300,0.05,0.999892054,-1.571445523,ATS0dv,NumRotatableBonds,Chi0,HOMO,LabuteASA,SpAbs_A,LogEE_A,Eads100,MolWt,CT100
1,5,17,7,300,0.05,0.999990533,-5.314638179,HOMO,ATS0dv,SpAbs_A,NumRotatableBonds,LogEE_A,TPSA,SlogP_VSA1,LabuteASA,CT100,Chi0
1,5,18,3,300,0.05,0.999933494,-1.496552727,ATS0dv,NumRotatableBonds,HOMO,SpAbs_A,LogEE_A,Chi0,Eads100,LabuteASA,MolWt,SlogP_VSA1
1,5,19,3,300,0.1,0.999999986,-0.26449156,ATS0dv,SpAbs_A,NumRotatableBonds,LogEE_A,HOMO,MolWt,LabuteASA,Eads100,PEOE_VSA1,CT100
1,5,20,3,200,0.1,0.9999956,0.237523257,ATS0dv,HOMO,PEOE_VSA1,LabuteASA,SlogP_VSA1,Eads100,MolWt,Chi0,NumRotatableBonds,CT100
1,5,21,7,300,0.1,0.999999996,-4.038774161,ATS0dv,LUMO,SpAbs_A,HOMO,Eads100,FractionCSP3,PEOE_VSA1,MolWt,TPSA,CT100
1,5,22,3,300,0.05,0.999853105,-2.772727302,ATS0dv,NumRotatableBonds,HOMO,SpAbs_A,LogEE_A,LabuteASA,MolWt,Eads100,CT100,HeavyAtomMolWt
1,5,23,3,300,0.05,0.999903852,-0.807541368,ATS0dv,NumRotatableBonds,LogEE_A,HOMO,SpAbs_A,LabuteASA,Eads100,MolWt,CT100,Chi0
1,5,24,3,300,0.1,0.99999999,0.357077667,ATS0dv,LabuteASA,HOMO,SpAbs_A,Chi0,LogEE_A,MolWt,NumRotatableBonds,PEOE_VSA1,Eads100
1,5,25,3,300,0.05,0.999863314,-0.692741411,ATS0dv,SpAbs_A,NumRotatableBonds,HOMO,LogEE_A,LabuteASA,MolWt,CT100,Eads100,TPSA
