TestDataID1,TestDataID2,TestDataID3,MaxDepth,NEstimators,MinSamplesSplit,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
15,16,22,7,200,5,0.808321602,-3.564824734,HOMO,LUMO,ATS0dv,CT100,BalabanJ,Eads100,MaxAbsPartialCharge,MolWt,NumRotatableBonds,TPSA
15,16,23,5,100,5,0.800746389,0.396417707,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,Chi0,Kappa1,NumRotatableBonds,MinPartialCharge
15,16,24,5,200,5,0.802558587,0.673834751,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,BalabanJ,SpAbs_A,MinPartialCharge,Chi0
15,16,25,7,100,2,0.865900971,0.439024236,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MaxAbsPartialCharge,Chi0,Eads100,MolWt,MinPartialCharge
15,16,26,5,100,5,0.8070479,-2.303158159,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,LabuteASA,Kappa1,NumRotatableBonds
15,16,27,5,300,5,0.802849235,0.489327021,HOMO,ATS0dv,LUMO,BalabanJ,CT100,Eads100,NumRotatableBonds,MaxAbsPartialCharge,MolWt,SpAbs_A
15,16,28,5,200,5,0.805971379,0.325449174,HOMO,LUMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,MolWt,SpAbs_A
15,16,29,5,200,10,0.721058691,0.525027851,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,MolWt,Kappa1
15,17,18,3,300,2,0.792563333,-1.176519777,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,NumRotatableBonds,BalabanJ,Eads100,MinPartialCharge,MolWt
15,17,19,7,100,2,0.860181409,0.042283381,LUMO,HOMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Eads100,MolWt
15,17,20,3,300,10,0.738604739,0.207058452,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,Eads100,TPSA,MolWt,CT100
15,17,21,5,200,10,0.806168954,-47.80931783,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,MinPartialCharge,Eads100,TPSA,CT100,MolWt,HeavyAtomMolWt
15,17,22,5,200,2,0.846021927,-11.05561864,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,BalabanJ,NumRotatableBonds,MolWt,TPSA
15,17,23,3,200,2,0.791194536,-0.170307647,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,BalabanJ,Eads100,MolWt
15,17,24,5,200,5,0.807306538,0.568082404,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,CT100,Eads100,SpAbs_A,TPSA,BalabanJ
15,17,25,5,300,2,0.853004088,0.084185474,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,BalabanJ,CT100,Eads100,NumRotatableBonds,SpAbs_A
15,17,26,3,300,2,0.781084278,-11.96227103,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,CT100,NumRotatableBonds,Eads100,SpAbs_A,BalabanJ
15,17,27,3,300,2,0.792634919,0.382823373,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,CT100,Eads100,NumRotatableBonds,MinPartialCharge,BalabanJ,SpAbs_A
15,17,28,5,200,2,0.855987117,-0.602981913,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,MinPartialCharge,Eads100,BalabanJ,NumRotatableBonds,MolWt
15,17,29,5,200,2,0.845555343,0.347079633,LUMO,HOMO,ATS0dv,Eads100,MaxAbsPartialCharge,CT100,BalabanJ,MinPartialCharge,NumRotatableBonds,MolWt
15,18,19,7,200,10,0.721390838,0.193797708,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,MolWt,MinPartialCharge,SpAbs_A,HeavyAtomMolWt
15,18,20,3,300,10,0.73134413,0.057296306,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,CT100,Eads100,MinPartialCharge,MolWt,TPSA
15,18,21,7,300,10,0.792015983,-18.64625243,LUMO,HOMO,ATS0dv,Eads100,MaxAbsPartialCharge,MinPartialCharge,CT100,TPSA,MolWt,HeavyAtomMolWt
15,18,22,3,200,2,0.807496478,-1.791766015,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,NumRotatableBonds,BalabanJ,MolWt,SpAbs_A
15,18,23,3,200,2,0.803159272,0.495389431,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,NumRotatableBonds,BalabanJ,MolWt,SpAbs_A
15,18,24,5,200,5,0.800959572,0.683202223,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,SpAbs_A,MinPartialCharge,BalabanJ,Chi0
15,18,25,5,200,2,0.862961191,0.483187965,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MinPartialCharge,MaxAbsPartialCharge,Eads100,MolWt,NumRotatableBonds
15,18,26,5,300,5,0.801805585,-0.816128134,HOMO,LUMO,ATS0dv,CT100,BalabanJ,MaxAbsPartialCharge,SpAbs_A,NumRotatableBonds,Eads100,MinPartialCharge
15,18,27,5,300,5,0.804291192,0.505518112,HOMO,ATS0dv,LUMO,CT100,Eads100,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge,MolWt,SpAbs_A
15,18,28,7,300,10,0.725607837,0.330193126,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,MolWt,Kappa1
15,18,29,7,300,10,0.715102636,0.459264742,HOMO,LUMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,NumRotatableBonds,MolWt,BalabanJ,Kappa1
15,19,20,7,200,2,0.874695454,-0.239371824,HOMO,LUMO,NumRotatableBonds,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,CT100,BalabanJ,Eads100,MolWt
15,19,21,7,300,10,0.799722526,-4.688177588,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,Eads100,CT100,TPSA,FractionCSP3,MolWt
15,19,22,7,200,5,0.804410828,-0.104461145,HOMO,LUMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,SpAbs_A,MaxAbsPartialCharge,Eads100,MolWt
15,19,23,7,100,2,0.863294619,0.127466148,LUMO,HOMO,CT100,ATS0dv,BalabanJ,Eads100,MaxAbsPartialCharge,Chi0,NumRotatableBonds,MinPartialCharge
15,19,24,7,200,5,0.807246036,0.527408924,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,SpAbs_A,BalabanJ,Eads100,Chi0,MinPartialCharge
15,19,25,7,300,2,0.869503263,0.096147318,LUMO,HOMO,ATS0dv,BalabanJ,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,Eads100,SpAbs_A
15,19,26,7,200,5,0.818843697,0.07874042,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,SpAbs_A,MinPartialCharge,TPSA
15,19,27,7,200,5,0.81776615,0.358917512,ATS0dv,HOMO,LUMO,CT100,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge,Eads100,Chi0,MolWt
15,19,28,7,200,5,0.819967928,0.243094516,HOMO,LUMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,SpAbs_A,MinPartialCharge
15,19,29,7,200,5,0.805706214,-0.728440789,HOMO,LUMO,ATS0dv,Eads100,BalabanJ,CT100,NumRotatableBonds,MaxAbsPartialCharge,MolWt,SpAbs_A
15,20,21,7,200,10,0.812560697,0.200264709,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,Eads100,MolWt,TPSA,NumRotatableBonds,CT100
15,20,22,3,200,2,0.803403594,0.029426461,HOMO,LUMO,NumRotatableBonds,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,TPSA,MinPartialCharge,MolWt
15,20,23,3,200,10,0.737589828,-0.052318776,HOMO,LUMO,NumRotatableBonds,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,MolWt,TPSA
15,20,24,7,200,2,0.884606368,-0.407839351,HOMO,LUMO,MaxAbsPartialCharge,ATS0dv,MinPartialCharge,Eads100,CT100,TPSA,BalabanJ,NumRotatableBonds
15,20,25,3,200,10,0.735035864,-0.091874934,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,CT100,MinPartialCharge,MolWt,Eads100,TPSA
15,20,26,3,200,10,0.742136388,0.117963234,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,CT100,TPSA,Eads100,MolWt
15,20,27,3,200,10,0.727087903,0.078131351,HOMO,ATS0dv,LUMO,NumRotatableBonds,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,HeavyAtomMolWt
15,20,28,5,200,10,0.749799749,0.018961254,HOMO,LUMO,ATS0dv,NumRotatableBonds,Eads100,CT100,MaxAbsPartialCharge,MinPartialCharge,Kappa1,TPSA
15,20,29,3,200,10,0.737927142,-0.221587408,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,Kappa1
15,21,22,5,100,5,0.833029832,-341.6924961,LUMO,HOMO,ATS0dv,Eads100,MaxAbsPartialCharge,CT100,BalabanJ,MinPartialCharge,HeavyAtomMolWt,SpAbs_A
15,21,23,7,100,10,0.780591603,-7.300732266,LUMO,ATS0dv,HOMO,Eads100,CT100,MaxAbsPartialCharge,MinPartialCharge,MolWt,HeavyAtomMolWt,BalabanJ
15,21,24,7,200,5,0.833138243,0.016874139,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,Eads100,CT100,MinPartialCharge,BalabanJ,TPSA,MolWt
15,21,25,7,200,10,0.792349174,-4.144834537,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,MinPartialCharge,Eads100,MolWt,CT100,TPSA,BalabanJ
15,21,26,7,100,5,0.838210536,-227.6270179,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,Eads100,MinPartialCharge,CT100,BalabanJ,TPSA,HeavyAtomMolWt
15,21,27,7,100,5,0.843328727,-1.411238614,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,MinPartialCharge,FractionCSP3,CT100,BalabanJ,HeavyAtomMolWt
15,21,28,3,200,10,0.782642507,-11.22366835,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,MinPartialCharge,CT100,TPSA,Kappa1,SpAbs_A
15,21,29,3,200,10,0.765719956,-5.416273359,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,FractionCSP3,CT100,MinPartialCharge,BalabanJ,TPSA
15,22,23,5,200,2,0.858910482,-0.387524425,HOMO,LUMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,SpAbs_A,MaxAbsPartialCharge,MinPartialCharge
15,22,24,5,300,2,0.859636232,0.645774762,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,SpAbs_A,LogEE_A,MolWt
15,22,25,7,300,5,0.80805834,0.436172799,LUMO,HOMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,Eads100,MaxAbsPartialCharge,MolWt,MinPartialCharge
15,22,26,5,100,2,0.843541817,-40.22333201,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,SpAbs_A
15,22,27,5,100,5,0.79476235,0.448138073,LUMO,ATS0dv,HOMO,CT100,BalabanJ,Eads100,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,HeavyAtomMolWt
15,22,28,7,100,2,0.854875679,-0.453091536,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,SpAbs_A
15,22,29,7,300,2,0.854008178,0.267645837,HOMO,LUMO,ATS0dv,Eads100,CT100,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge,SpAbs_A,MolWt
15,23,24,5,300,5,0.805467284,0.681013779,HOMO,LUMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,SpAbs_A,BalabanJ,MinPartialCharge,MolWt
15,23,25,5,200,2,0.866128608,0.468080434,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,BalabanJ,MinPartialCharge,MaxAbsPartialCharge,Eads100,MolWt
15,23,26,5,300,5,0.806518604,0.299524274,HOMO,LUMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,Eads100,MinPartialCharge,MaxAbsPartialCharge,MolWt
15,23,27,5,300,5,0.812629613,0.402708491,LUMO,ATS0dv,HOMO,Eads100,CT100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,MolWt
15,23,28,5,300,5,0.812474655,0.194138113,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,NumRotatableBonds,BalabanJ,SpAbs_A,MinPartialCharge
15,23,29,5,100,5,0.78496084,0.474102536,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,BalabanJ,HeavyAtomMolWt,MaxAbsPartialCharge,MinPartialCharge
15,24,25,5,200,5,0.799863647,0.670654149,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,MolWt,Eads100,SpAbs_A
15,24,26,5,300,5,0.804481243,0.712374134,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,SpAbs_A,MolWt,BalabanJ
15,24,27,7,300,2,0.861539065,0.592387391,HOMO,LUMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MolWt,MinPartialCharge,LogEE_A
15,24,28,7,300,5,0.806870094,0.668229744,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,SpAbs_A,MinPartialCharge,BalabanJ,MolWt
15,24,29,7,300,5,0.788976933,0.625231982,HOMO,LUMO,Eads100,ATS0dv,CT100,BalabanJ,MaxAbsPartialCharge,MolWt,MinPartialCharge,SpAbs_A
15,25,26,7,100,2,0.86253044,0.555731294,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,SpAbs_A,MaxAbsPartialCharge,NumRotatableBonds,HeavyAtomMolWt
15,25,27,5,200,5,0.81197877,0.319090237,ATS0dv,LUMO,HOMO,NumRotatableBonds,CT100,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,SpAbs_A,MolWt
15,25,28,7,200,5,0.810227368,0.705043607,HOMO,LUMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MolWt,Eads100,SpAbs_A
15,25,29,7,200,5,0.786990263,0.65558166,HOMO,LUMO,ATS0dv,Eads100,CT100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MolWt,SpAbs_A
15,26,27,5,300,5,0.810828973,0.462809314,LUMO,HOMO,ATS0dv,BalabanJ,NumRotatableBonds,Eads100,CT100,MaxAbsPartialCharge,HeavyAtomMolWt,SpAbs_A
15,26,28,5,300,5,0.807275196,0.192314911,HOMO,LUMO,ATS0dv,BalabanJ,CT100,Eads100,NumRotatableBonds,MaxAbsPartialCharge,SpAbs_A,MinPartialCharge
15,26,29,5,300,5,0.791737705,0.654426526,HOMO,LUMO,ATS0dv,Eads100,CT100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MolWt,SpAbs_A
15,27,28,5,200,5,0.807943834,0.455330603,LUMO,ATS0dv,HOMO,BalabanJ,NumRotatableBonds,CT100,MaxAbsPartialCharge,Eads100,Kappa1,HeavyAtomMolWt
15,27,29,7,300,2,0.857052267,0.458076269,LUMO,HOMO,ATS0dv,Eads100,BalabanJ,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,SpAbs_A
15,28,29,7,300,10,0.719435621,0.58577016,HOMO,LUMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,NumRotatableBonds,Kappa1,HeavyAtomMolWt,MolWt
16,17,18,3,100,2,0.805138726,-0.824532153,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,MolWt,Eads100,BalabanJ,NumRotatableBonds,MinPartialCharge
16,17,19,3,300,2,0.806036999,-0.135468083,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,CT100,BalabanJ,MinPartialCharge,Eads100,TPSA
16,17,20,3,300,10,0.746316891,0.110971848,HOMO,ATS0dv,LUMO,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100,CT100,MolWt
16,17,21,3,200,10,0.782057601,-14.97238902,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,TPSA,MinPartialCharge,Eads100,MolWt,CT100,HeavyAtomMolWt
16,17,22,3,200,2,0.798285824,-2.973735587,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,TPSA,NumRotatableBonds,MinPartialCharge,MolWt,Eads100
16,17,23,3,200,2,0.80027955,-0.092416324,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,Eads100,BalabanJ,TPSA
16,17,24,3,200,5,0.76038658,0.528954645,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100,SpAbs_A,BalabanJ
16,17,25,3,200,2,0.802179774,-0.104729474,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,MolWt,Eads100,NumRotatableBonds
16,17,26,3,200,5,0.770613621,-3.843497428,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,TPSA,MinPartialCharge,NumRotatableBonds,Eads100,SpAbs_A
16,17,27,3,300,5,0.769390985,0.303069087,ATS0dv,LUMO,HOMO,MaxAbsPartialCharge,NumRotatableBonds,CT100,MinPartialCharge,Eads100,BalabanJ,TPSA
16,17,28,3,200,10,0.712406185,-0.428995795,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,NumRotatableBonds,MolWt
16,17,29,3,300,10,0.703825175,0.344339764,LUMO,HOMO,ATS0dv,Eads100,MaxAbsPartialCharge,CT100,NumRotatableBonds,MinPartialCharge,TPSA,FractionCSP3
16,18,19,5,200,10,0.717072519,-0.666806258,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MolWt,MaxAbsPartialCharge,FractionCSP3,TPSA,SpAbs_A
16,18,20,5,300,10,0.752076386,-0.129107816,HOMO,ATS0dv,LUMO,NumRotatableBonds,CT100,MaxAbsPartialCharge,MolWt,Eads100,TPSA,MinPartialCharge
16,18,21,3,300,10,0.772826374,-31.47892999,LUMO,ATS0dv,HOMO,Eads100,TPSA,CT100,MaxAbsPartialCharge,MinPartialCharge,MolWt,HeavyAtomMolWt
16,18,22,3,100,10,0.690661248,-3.150388452,LUMO,HOMO,CT100,ATS0dv,Eads100,Chi0,TPSA,SpAbs_A,NumRotatableBonds,MaxAbsPartialCharge
16,18,23,3,200,10,0.691663154,-0.590270988,LUMO,HOMO,ATS0dv,CT100,MolWt,NumRotatableBonds,Eads100,SpAbs_A,TPSA,MaxAbsPartialCharge
16,18,24,3,100,2,0.798606357,0.632369813,HOMO,LUMO,CT100,ATS0dv,Eads100,Chi0,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,TPSA
16,18,25,7,200,10,0.709837999,-0.535036172,LUMO,HOMO,ATS0dv,CT100,MolWt,NumRotatableBonds,MaxAbsPartialCharge,SpAbs_A,Chi0,MinPartialCharge
16,18,26,3,100,5,0.768078989,-1.229327216,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,NumRotatableBonds,Chi0,MaxAbsPartialCharge,LabuteASA
16,18,27,3,100,5,0.775627959,0.35958992,ATS0dv,LUMO,HOMO,CT100,BalabanJ,Eads100,NumRotatableBonds,Chi0,LabuteASA,MaxAbsPartialCharge
16,18,28,3,100,10,0.693696344,-0.052175287,LUMO,HOMO,ATS0dv,CT100,Eads100,Chi0,LabuteASA,Kappa1,NumRotatableBonds,BalabanJ
16,18,29,3,100,10,0.694892316,0.589073052,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,Chi0,LabuteASA,HeavyAtomMolWt,BalabanJ
16,19,20,7,300,10,0.763210455,-0.53077204,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,MinPartialCharge,MaxAbsPartialCharge,Eads100,TPSA,MolWt
16,19,21,3,200,10,0.784396916,-6.78675775,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,TPSA,CT100,Eads100,MolWt,MinPartialCharge,HeavyAtomMolWt
16,19,22,7,100,2,0.861360026,-0.484201124,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Chi0,Eads100,NumRotatableBonds,HeavyAtomMolWt,SpAbs_A
16,19,23,7,100,5,0.809833007,-1.016331713,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,NumRotatableBonds,Chi0,SpAbs_A,MaxAbsPartialCharge
16,19,24,5,200,5,0.804615541,0.264300657,HOMO,LUMO,ATS0dv,CT100,SpAbs_A,BalabanJ,MaxAbsPartialCharge,TPSA,Chi0,MolWt
16,19,25,7,300,5,0.816892965,-1.713598485,LUMO,HOMO,ATS0dv,BalabanJ,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,FractionCSP3,MolWt
16,19,26,7,100,5,0.821249195,-0.380850739,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds,Chi0,SpAbs_A,Eads100
16,19,27,7,300,2,0.869275828,-0.199482066,LUMO,HOMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,Eads100,MaxAbsPartialCharge,MolWt,MinPartialCharge
16,19,28,5,100,5,0.812717742,-0.780254672,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,Chi0,HeavyAtomMolWt,MaxAbsPartialCharge
16,19,29,5,100,5,0.802879903,-3.19879041,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,Chi0,HeavyAtomMolWt,MaxAbsPartialCharge
16,20,21,7,200,10,0.810562133,0.089270912,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,TPSA,Eads100,MinPartialCharge,CT100,MolWt,BalabanJ
16,20,22,3,200,10,0.74211027,-0.122296818,HOMO,LUMO,NumRotatableBonds,ATS0dv,CT100,TPSA,MaxAbsPartialCharge,Eads100,MolWt,MinPartialCharge
16,20,23,5,200,2,0.873252741,-0.297030383,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,BalabanJ,MolWt
16,20,24,7,200,2,0.892427214,-0.886043022,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,CT100,MinPartialCharge,TPSA,Eads100,NumRotatableBonds,BalabanJ
16,20,25,3,200,10,0.727032123,-0.396533035,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,MinPartialCharge,MaxAbsPartialCharge,Eads100,MolWt,TPSA
16,20,26,3,200,10,0.736209765,-0.012642303,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,TPSA,CT100,MinPartialCharge,Eads100,MolWt
16,20,27,3,200,10,0.726113355,-0.265024533,HOMO,ATS0dv,LUMO,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,MinPartialCharge,TPSA,HeavyAtomMolWt
16,20,28,7,200,10,0.747464617,-0.218418455,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,MinPartialCharge,TPSA,MolWt
16,20,29,3,200,10,0.741094268,-0.487210407,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,MinPartialCharge,BalabanJ,TPSA
16,21,22,5,100,10,0.781063002,-49.63434867,LUMO,ATS0dv,HOMO,Eads100,CT100,MaxAbsPartialCharge,HeavyAtomMolWt,TPSA,BalabanJ,MinPartialCharge
16,21,23,7,100,10,0.781682868,-11.82005797,LUMO,ATS0dv,HOMO,Eads100,CT100,MaxAbsPartialCharge,MinPartialCharge,MolWt,BalabanJ,HeavyAtomMolWt
16,21,24,7,100,5,0.827002291,-0.183411187,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,MinPartialCharge,TPSA,MolWt,BalabanJ
16,21,25,7,200,10,0.782203471,-6.65707445,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,Eads100,MinPartialCharge,MolWt,CT100,TPSA,BalabanJ
16,21,26,5,200,10,0.793730504,-64.48108927,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,TPSA,Eads100,MinPartialCharge,MolWt,CT100,HeavyAtomMolWt
16,21,27,7,100,5,0.845475827,-1.953065582,LUMO,ATS0dv,HOMO,Eads100,FractionCSP3,MaxAbsPartialCharge,MinPartialCharge,TPSA,BalabanJ,CT100
16,21,28,3,200,10,0.783866206,-18.83322432,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,TPSA,MinPartialCharge,CT100,MolWt,FractionCSP3
16,21,29,3,200,10,0.767115564,-8.452831972,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,FractionCSP3,CT100,TPSA,MinPartialCharge,BalabanJ
16,22,23,7,100,2,0.857656608,-0.433404273,HOMO,LUMO,ATS0dv,CT100,BalabanJ,Eads100,MaxAbsPartialCharge,NumRotatableBonds,SpAbs_A,HeavyAtomMolWt
16,22,24,3,100,5,0.751906504,0.581157878,HOMO,LUMO,ATS0dv,CT100,Eads100,TPSA,SpAbs_A,BalabanJ,MaxAbsPartialCharge,HeavyAtomMolWt
16,22,25,7,200,5,0.799609146,0.034398853,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MolWt,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,Eads100
16,22,26,5,100,2,0.847425127,-9.316210071,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MaxAbsPartialCharge,TPSA,MinPartialCharge,Kappa1
16,22,27,7,100,5,0.797322121,0.336288223,ATS0dv,LUMO,HOMO,CT100,BalabanJ,Eads100,HeavyAtomMolWt,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds
16,22,28,7,100,2,0.852243441,-0.847869309,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,MolWt,HeavyAtomMolWt
16,22,29,7,100,5,0.786115612,0.278715583,LUMO,HOMO,ATS0dv,Eads100,CT100,BalabanJ,NumRotatableBonds,HeavyAtomMolWt,MaxAbsPartialCharge,Kappa1
16,23,24,3,100,5,0.745958457,0.641986786,HOMO,LUMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,SpAbs_A,TPSA,MinPartialCharge
16,23,25,5,200,5,0.807840042,-0.749541057,LUMO,HOMO,ATS0dv,BalabanJ,CT100,NumRotatableBonds,Eads100,MolWt,MinPartialCharge,MaxAbsPartialCharge
16,23,26,3,100,5,0.763982401,0.055374357,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MinPartialCharge,NumRotatableBonds,TPSA,MaxAbsPartialCharge
16,23,27,5,200,10,0.73221101,0.129164593,ATS0dv,LUMO,HOMO,CT100,NumRotatableBonds,Eads100,MinPartialCharge,HeavyAtomMolWt,MaxAbsPartialCharge,MolWt
